301,4
302,5
303,7
304,3
305,8
306,4
307,3
308,4
309,2
310,11
311,2
312,4
313,5
314,7
315,8
316,3
317,5
318,4
319,5
320,7
321,9
322,5
323,0
324,5
325,4
326,2
327,1
328,3
329,7
330,4
331,2
332,1
333,1
334,5
335,3
336,1
337,2
338,5
339,1
340,5
341,2
342,2
343,3
344,2
345,4
346,0
347,5
348,3
349,3
350,2
351,2
352,4
353,4
354,4
355,2
356,2
357,2
358,2
359,4
360,1
361,6
362,0
363,3
364,2
365,0
366,1
367,0
368,2
369,2
370,3
371,2
372,2
373,2
374,0
375,1
376,2
377,4
378,2
379,0
380,4
381,1
382,2
383,1
384,2
385,5
386,2
387,2
388,2
389,0
390,2
391,0
392,4
393,3
394,1
395,4
396,1
397,1
398,1
399,0
400,2
401,4
402,1
403,0
404,1
405,2
406,2
407,5
408,5
409,1
410,1
411,1
412,2
413,3
414,1
415,0
416,2
417,2
418,1
419,2
420,1
421,1
422,2
423,1
424,1
425,4
426,0
427,2
428,1
429,2
430,1
431,0
432,5
433,1
434,0
435,2
436,0
437,3
438,3
439,1
440,1
441,2
442,0
443,1
444,0
445,1
446,0
447,2
448,0
449,5
450,1
451,0
452,0
453,2
454,2
455,4
456,1
457,2
458,0
459,6
460,1
461,2
462,0
463,1
464,1
465,1
466,1
467,0
468,1
469,0
470,2
471,0
472,1
473,2
474,0
475,1
476,1
477,1
478,1
479,1
480,0
481,0
482,0
483,1
484,0
485,1
486,1
487,0
488,0
489,2
490,0
491,2
492,1
493,1
494,0
495,1
496,0
497,0
498,0
499,0
500,0
501,2
502,0
503,2
504,0
505,0
506,0
507,0
508,1
509,1
510,2
511,2
512,0
513,0
514,1
515,2
516,1
517,1
518,0
519,0
520,0
521,0
522,2
523,4
524,0
525,0
526,1
527,0
528,0
529,0
530,0
531,3
532,0
533,0
534,1
535,0
536,1
537,0
538,0
539,0
540,1
541,1
542,0
543,0
544,0
545,0
546,1
547,0
548,0
549,2
550,2
551,0
552,2
553,2
554,1
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,1
567,0
568,0
569,2
570,0
571,0
572,1
573,0
574,1
575,1
576,0
577,0
578,1
579,0
580,0
581,4
582,0
583,1
584,0
585,0
586,0
587,0
588,1
589,0
590,0
591,0
592,0
593,0
594,1
595,1
596,1
597,0
598,2
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,1
611,0
612,1
613,1
614,0
615,0
616,0
617,1
618,0
619,1
620,0
621,0
622,1
623,0
624,0
625,0
626,0
627,0
628,0
629,2
630,1
631,1
632,1
633,0
634,3
635,0
636,1
637,0
638,0
639,1
640,0
641,0
642,0
643,0
644,1
645,0
646,0
647,1
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,1
660,0
661,0
662,2
663,1
664,1
665,2
666,1
667,0
668,1
669,1
670,1
671,0
672,1
673,0
674,0
675,0
676,1
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,1
687,0
688,0
689,0
690,1
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,1
699,0
700,0
701,1
702,0
703,0
704,1
705,0
706,0
707,0
708,0
709,0
710,1
711,0
712,0
713,0
714,0
715,1
716,2
717,0
718,0
719,1
720,0
721,1
722,0
723,0
724,0
725,1
726,1
727,0
728,0
729,0
730,0
731,0
732,1
733,0
734,1
735,1
736,0
737,0
738,0
739,0
740,1
741,0
742,0
743,0
744,0
745,0
746,1
747,0
748,0
749,0
750,0
751,0
752,1
753,0
754,0
755,0
756,1
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,1
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,1
778,0
779,0
780,1
781,1
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,1
793,0
794,0
795,1
796,0
797,0
798,1
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,1
813,1
814,0
815,0
816,2
817,0
818,0
819,0
820,0
821,1
822,0
823,0
824,0
825,0
826,0
827,0
828,1
829,0
830,2
831,0
832,0
833,0
834,0
835,0
836,0
837,1
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,1
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,1
880,0
881,1
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,1
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,1
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,1
949,0
950,0
951,0
952,1
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,1
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,1
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,1
998,1
999,0
1000,0
1001,39
